,cid,smiles,NR3C1
263,5029,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,0
264,5702093,C[C@]12CCC3C(CCC4=CC(=O)CC[C@H]34)C1CC[C@@]2(O)C#C,0
265,44537693,OC1N2CCCCCC2=Nc3ccc(Br)cc13,0
266,3826,OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3,0
267,24150636,OCCCCC\C=C/C\C=C/C(O)CC1CCC(CC(=O)O)O1,0
268,2904,NS(=O)(=O)c1cc2c(NC(CC3CCCC3)NS2(=O)=O)cc1Cl,0
269,4883,CC(C)NCC(O)COc1ccc(NC(=O)C)cc1,0
270,1345,CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)c3ccccc3Cl,0
271,9907093,CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,0
272,6713958,OC[C@H]1OC([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccc(O)cc4,0
273,636411,COc1ccc2[nH]c(nc2n1)S(=O)Cc3ncc(C)c(OC)c3C,0
274,2019,CC(C)C1NC(=O)C(NC(=O)C2=C(N)C(=O)C(=C3Oc4c(C)ccc(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)c4N=C23)C)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7C1=O,0
275,3765615,CC1(C)CC(=O)C(C2C3=C(CC(C)(C)CC3=O)Oc4ccccc24)C(=O)C1,0
276,2678,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,0
277,3735,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0
278,290486,CN1N=C(N)c2cn(C3OC(CO)C(O)C3O)c4ncnc1c24,0
279,25109893,COc1ccccc1C2C3=C(Oc4ccc5ccccc5c24)N=CN(C3=N)c6ccccc6,0
280,28061,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1
281,2851120,COCC(C)NCc1ccc(OC)c(OC)c1OC,0
282,44142346,CC(=O)NC(C1CC1)c2cc(Cl)c3cccnc3c2O,0
283,4728,COC1=CC(=O)OC1(O)C(=C)C,0
284,4246,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,0
285,44142101,COc1ccc(cc1OC2CCOC2)C3=Nn4c(SC3)nnc4c5ccccc5F,0
286,4631,CC(C)NCC(O)COc1ccccc1OCC=C,0
287,23986045,CCN1C[C@]2(C)CC[C@H](O)[C@@]34[C@@H]5C[C@H]6C(O)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@H](C[C@H]23)C14,0
288,4076092,CCOC(=O)C(C)Oc1cccc2C(=O)N(CC(=O)Nc3ccc4OCCOc4c3)C=Cc12,0
289,5417,COc1cc2CCN3Cc4c(CC3c2cc1OC)ccc(OC)c4OC,0
290,3022645,CCOc1ccccc1OC(C2CNCCO2)c3ccccc3,0
291,3162,CN(C)CCOC(C)(c1ccccc1)c2ccccn2,0
292,3718,CC(C(=O)O)c1ccc(cc1)N2Cc3ccccc3C2=O,0
293,4737,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
294,3065,CC(C)C1(NC(=O)C2CC3C(Cc4c[nH]c5cccc3c45)N(C)C2)OC6(O)C7CCCN7C(=O)C(Cc8ccccc8)N6C1=O,0
295,4460128,Cc1ccc(cc1)S(=O)(=O)C(c2ccccc2)c3c(C)onc3C,0
296,11674376,NC(CN1C=CC(=O)N(Cc2ccccc2C(=O)O)C1=O)C(=O)O,0
297,2885102,CCOC(=O)C1=C(N=C2SC(=Cc3cc(OC)c(OC)c(OC)c3)C(=O)N2C1c4cccs4)c5ccccc5,0
298,5311181,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(=C/CCCC(=O)O)\C[C@H]12,0
299,237,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,0
300,3156,CCN1CC(CCN2CCOCC2)C(C1=O)(c3ccccc3)c4ccccc4,0
301,4605,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(CCC5(O)C4CCC3(O)C2)C6=CC(=O)OC6)C(O)C(O)C1O,0
302,16760037,COC[C@H]([C@@H](O)[C@@H](O)C(=O)NCC[C@@H](C)c1occ(\C=C\C[C@H]2OC3(C[C@H](O)[C@H]2C)OC([C@@H](C[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)\C=C(/C)\C(=C\C=C\C(=C/C#N)\C)\C)OC)[C@@H](OP(=O)(O)O)C3(C)C)n1)N(C)C,0
303,6018,COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC,0
304,2771,CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3,1
305,4308,CC(C)CC(NC(=O)OCC1c2ccccc2c3ccccc13)C(=O)O,0
306,13071436,COc1ccc2C(Cc3ccc(OC)c(O)c3)NCCc2c1,0
307,2876959,CC(C)C(=O)NC(c1occc1)c2ccc3cccnc3c2O,0
308,3913264,CC(Sc1cc(C)c2ccccc2n1)C(=O)Nc3ncc(Cl)cc3Cl,0
309,155346,CC(C)(C)NCC(O)COc1cccc2[nH]c(cc12)C#N,0
310,2911646,Clc1ccc(cc1)S(=O)(=O)NC2CCCCC2N3CCOCC3,0
311,5702003,CO[C@@]12[C@@H]3NC3CN1C4=C([C@@H]2COC(=O)N)C(=O)C(=C(C)C4=O)N,0
312,92722,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c2cccc3CC(C)CNc23,0
313,4829,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,0
314,5701990,CCC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,0
315,92409,OC(=O)C1CCCN(CCC=C(c2ccccc2)c3ccccc3)C1,0
316,3449,COc1ccc2CN(C)CCC34C=CC(O)CC3Oc1c24,0
317,3152,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,0
318,3883,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c2nc3ccccc3[nH]2,1
319,5574,CC(CN(C)C)CN1c2ccccc2Sc3ccccc13,0
320,2763,CC(C)(Oc1ccc(cc1)C2CC2(Cl)Cl)C(=O)O,0
321,5308776,Cc1ccc(cc1)S(=O)(=O)N2C3CC(C=C3)C2C(=O)O,0
322,11960528,CC1(CCCN1)c2nc3c(cccc3[nH]2)C(=O)N,0
323,2896739,COc1ccc(cc1)C(=O)NC(c2ccc(OC)c(OC)c2)c3cc(Cl)c4cccnc4c3O,0
324,3352,Nc1c(c(nn1c2c(Cl)cc(cc2Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F,0
325,3341,Oc1ccc(cc1)C2CNCCc3c(Cl)c(O)c(O)cc23,0
326,6605258,[O-][N+](=O)c1cc(NC(=S)NC(NC(=O)C(c2ccccc2)c3ccccc3)C(Cl)(Cl)Cl)ccc1F,0
327,60769,O=C1CC2(CCCC2)CC(=O)N1CCNCC3COc4ccccc4O3,0
328,298,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+](=O)[O-],0
329,2866,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC12,0
330,5656,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,0
331,46742339,C1CCC(CC1)C2CCN(C2)c3nc(nnc3c4ccccc4)c5ccccn5,0
332,3198,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,0
333,3654103,OC(CN1CCN(CC1)c2cccc(Cl)c2)C(c3ccccc3)c4ccccc4,0
334,15897,CC(N)Cc1cccc(c1)C(F)(F)F,0
335,45115620,CC(C)(C)CCN1C[C@@H]2C(CNC(=O)c3cc(Cl)cc(Cl)c3)[C@@H]2C1,0
336,5311217,CCOC(=O)C1=C(C)NC(=C(C1c2ccccc2\C=C\C(=O)OC(C)(C)C)C(=O)OCC)C,0
337,6916127,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](OC5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0
338,1243,CN1CCc2cc(Br)c(O)cc2C(C1)c3ccccc3,0
339,55005,CC(C#CCN1CCCC1)N(C)C(=O)C,0
340,3266419,CC(C)OC(=O)C1=C(C)N=C2SC(=Cc3ccc(OCC(=O)O)cc3)C(=O)N2C1c4ccc(Cl)cc4,0
341,4003359,CC(OC(=O)C1=NNC(=O)CC1)C(=O)c2cc(C)n(c2C)c3ccc(OC(F)F)cc3,0
342,2921053,CC(=O)NC(c1occc1)c2cc(Cl)c3cccnc3c2O,0
343,44460175,CC(=O)NC(c1cccs1)c2cc(Br)c3cccnc3c2O,0
344,36339,CCOC(=O)c1cncn1C(C)c2ccccc2,0
345,5355,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,0
346,5701998,C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@@H]2O,0
347,5702265,CC(=O)O[C@H]1[C@@H](O)C2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]3(O)C(=O)C[C@@](C)(O[C@]13C)C=C,0
348,4112,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,0
349,4059,Cc1ccccc1OCC(O)CO,0
350,4870494,Oc1nc2SC3C4CCC(C4)C3C(c5cccnc5)c2s1,0
351,2834096,CCCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,0
352,551704,COc1ccc(C(O)CNC(C)C)c(F)c1OC,0
353,5280483,CC(C)CCCC(C)CCCC(C)CCC\C(=C\CC1=C(C)C(=O)c2ccccc2C1=O)\C,0
354,4908,COc1cc(NC(C)CCCN)c2ncccc2c1,0
355,5353454,CC(\C=C\c1cccc(Oc2ccc(F)cc2)c1)N(O)C(=O)N,0
356,4594,COc1ccc2nc([nH]c2c1)S(=O)Cc3ncc(C)c(OC)c3C,1
357,2952127,CCOc1ccccc1NC(=O)C(C)Oc2ccc(OC)cc2,0
358,3132,OC(=O)CNC(=O)C(CS)Cc1ccccc1,0
359,23760717,CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](C(C)CC)C(=O)N2CCC[C@H]2C(=O)OC,0
360,60490,CC(N(O)C(=O)N)c1cc2ccccc2s1,0
361,32875,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0
362,219104,CCC(C)SSc1ncc[nH]1,0
363,2122,NS(=O)(=O)c1cc2c(NC(CSCC=C)NS2(=O)=O)cc1Cl,0
364,44142078,ON1C(Nc2ccccc2C1=O)c3oc(cc3)c4ccccc4F,0
365,5270,Nc1ncnc2c1ncn2C3CCCO3,0
366,5702166,CO[C@@H]1[C@@H](O)[C@H](C)O[C@H](O[C@H]2CC[C@@]3(C=O)[C@H](CCC4C3CC[C@]5(C)[C@H](CC[C@]45O)C6=CC(=O)OC6)C2)[C@H]1O,0
367,445713,CC(=CCC\C(=C\CC\C(=C\COP(=O)(O)OP(=O)(O)O)\C)\C)C,0
368,45110765,Clc1cc(NC(=O)c2ccccn2)ccc1N3C(=O)CC(C3=O)c4ccccc4,0
369,650228,OC(CCN1CCOCC1)(C2CCCCC2)c3ccc(Cl)cc3,0
370,4381126,COc1ccc(cc1)N(C(C(=O)NC2CCCCC2)c3cccnc3)C(=O)CCl,0
371,5350,CS(=O)CCCCN=C=S,0
372,6307,CCC1NC(=O)c2cc(c(Cl)cc2N1)S(=O)(=O)N,0
373,2159,CCN1CCCC1CNC(=O)c2cc(c(N)cc2OC)S(=O)(=O)CC,0
374,3730,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0
375,4879425,CCN1C(=O)C2(NNc3ccccc3O2)c4ccccc14,0
376,25109910,O=C(Nc1ncnc2Oc3ccc4ccccc4c3C(c5ccccc5)c12)c6ccccc6,0
377,3475,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,0
378,46948703,CNC(C)C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)Nc2ccc3[nH]ccc3c2,0
379,60703,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c3ccc(Cl)cc3,0
380,4363,CSCCC(NC=O)C(=O)NC(C)C(=O)O,0
381,50897816,COc1ccc(cc1COc2c(C)cccc2C)C3Nc4ccccc4C(=O)N3Cc5cccnc5,0
382,2951172,NC(=O)C1CCN(CC1)C2CC(=O)N(C2=O)c3ccc(F)c(Cl)c3,0
383,4170,CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)S(=O)(=O)N,0
384,44142081,ON1C(Nc2ccccc2C1=O)c3oc(cc3)c4ccc(cc4)C(F)(F)F,0
385,442544,OC[C@H]1O[C@@H](Oc2ccccc2COC(=O)C3(O)C=CCCC3=O)[C@H](OC(=O)c4ccccc4)[C@@H](O)[C@@H]1O,0
386,36906,COc1ccc2[nH]cc(CC(C)N)c2c1,0
387,1203,OC1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,0
388,3906894,Clc1cc2NC(=O)C3CNCCN3c2cc1Cl,0
389,71781,OC(C1CCN(CCc2ccccc2)CC1)c3ccccc3,0
390,1236,COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCCN3CCC(CC3)(c4ccccc4)c5ccccc5)C,0
391,44143092,O=C(CNC(=O)C1CCCCC1)OC(C(=O)c2ccccc2)c3ccccc3,0
392,2878586,CCOC(=O)C1=C(C)N=C2SC(=Cc3ccc(OCC(=O)O)cc3)C(=O)N2C1c4ccc(Cl)cc4,0
393,5353993,CCCCCCCC(=O)OC1C(OC(=O)\C(=C\C)\C)C(=C2C3OC(=O)C(C)(O)C3(O)C(CC(C)(OC(=O)C)C12)OC(=O)CCC)C,0
394,4140,CCC(CO)NC(=O)C1CN(C)C2Cc3c[nH]c4cccc(C2=C1)c34,0
395,6713978,CCC(=O)OC1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,0
396,4178,CC(N)COc1c(C)cccc1C,0
397,6602440,C[C@H](CCC(=O)O)[C@H]1CCC2C3C(CC(=O)[C@]12C)[C@@]4(C)CCC(=O)CC4CC3=O,0
398,44483234,CC1C(=O)[C@H]2O[C@H]2C(=O)C1=O,0
399,5702228,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](OC(=O)C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)O[C@H]5CC[C@@]6(C)C(CCC7C6C[C@@H](O)[C@]8(C)[C@H](CC[C@]78O)C9=CC(=O)OC9)C5,0
400,4888,CC(C(=O)O)c1ccc2Oc3ncccc3Cc2c1,0
401,4302116,CCOC(=O)C1=C(C)N=C2SC(=Cc3ccc(OCC(=O)O)cc3)C(=O)N2C1c4ccc(SC)cc4,0
402,4205,CN1CCN2C(C1)c3ccccc3Cc4cccnc24,1
403,54676537,CC(=O)CC(C1=C(O)c2ccccc2OC1=O)c3ccc(cc3)[N+](=O)[O-],0
404,2850171,COC1CCCCC1Nc2cc(C)ccc2C,0
405,2253,CC(C)(C)c1onc(O)c1CC(N)C(=O)O,0
406,23897,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12,0
407,2618,Cc1nnc(SCC2=C(N3C(SC2)C(NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1,0
408,2755,CC(C)NCC(O)c1ccc(N)c(c1)C#N,0
409,38258,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,0
410,5702174,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@@]2(O1)C(=O)CO,0
411,44825310,OC(=O)c1ccc(cc1)N2CCN(CC2)S(=O)(=O)c3ccc4NC(=O)Cc4c3,0
412,108094,COC1(COc2ccccc2O1)C3=NCCN3,0
413,108182,COc1cc(N)c(Cl)cc1C(=O)NC2CN3CCC2CC3,0
414,2540,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc4ccc(cc4)c5ccccc5c6nnn[nH]6,0
415,6714009,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3CC2C(=O)O,0
416,5702068,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]12C,0
417,3338,CCCCC(O)c1ccccc1,0
418,68602,CC(c1c[nH]cn1)c2cccc(C)c2C,0
419,46943400,COc1cc(O)c(C(CC(=O)N2CCC(C)CC2)c3ccc4OCOc4c3)c(OC)c1,0
420,46943351,COc1cc(O)c(C(CC(=O)N2CC(C)OC(C)C2)c3ccc4OCOc4c3)c(OC)c1,0
421,3690,ClCCNP1(=O)OCCCN1CCCl,1
422,2887234,OC(=O)C1C2CCC(O2)C1C(=O)NCCc3ccccc3,0
423,5875451,OC1\C(=C\C(=O)O)\CCCc2ccccc12,0
424,123823,CCOC(=O)C1(CCCCCCOc2ccc(Cl)cc2)CO1,0
425,2930014,CC(=O)NC1=NN(C(=O)C)C(C)(S1)c2ccccc2,0
426,5271544,COc1ccc(cc1)C2CC(=O)c3ccc(OC)cc3O2,0
427,299,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl,0
428,4381127,ClCC(=O)N(C(C(=O)NC1CCCCC1)c2cccnc2)c3cccc(Cl)c3,0
429,6852401,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6COC(=O)C6)[C@H](O)[C@H](O)[C@H]1O,0
430,5059,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,0
431,5597,COc1cc(cc(OC)c1OC)C(=O)NC2CCCNC2,0
432,151289,CN1C2N(CCc3c2[nH]c4ccccc34)C(=O)c5ccccc15,0
433,6834,CN(C)CCC(c1ccc(Br)cc1)c2ccccn2,0
434,44142079,ON1C(Nc2ccccc2C1=O)c3oc(cc3)c4cccs4,0
435,12420,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)C4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)C4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O,0
436,2563,CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,0
437,3076,COc1ccc(cc1)C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(=O)C,0
438,3374,CC1CCc2cc(F)cc3C(=O)C(=CN1c23)C(=O)O,1
439,5280754,CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,0
440,3784,COC(=O)c1c(C)nc(C)c(C(=O)OC(C)C)c1c2cccc3NONc23,1
441,71815,CC(O)Cn1c(C)ncc1[N+](=O)[O-],0
442,26098,CCCC1C(=O)N2N(C1=O)c3cc(C)ccc3N=C2N(C)C,0
443,133002,CC(C(=O)OC1CC2CCC(C1)N2C)c3ccc(Br)cc3,0
444,24820091,Cc1cc(C)n(CC(=O)NC2CCCc3c2cnn3c4ccc(C)c(C)c4)n1,0
445,3413,CC(=O)OC1C(O)C2C(C)(C)CCC(O)C2(C)C3(O)C(=O)CC(C)(OC13C)C=C,0
446,15604015,Clc1ccc(cc1)C23CC4CC(CC(C4)(C2)C(=O)NCc5ccncc5)C3,0
447,6621039,CC1CN(CC(C)O1)c2nc3ccccc3nc2SCC(=O)Nc4ccccc4,0
448,44143698,COc1ccc(cc1)C2CC(=NN2c3ccc(cc3)S(=O)(=O)N)c4cccc(OC)c4,0
449,3002119,C\C(=C(\CCO)/SSCC1CCCO1)\N(Cc2cnc(C)nc2N)C=O,0
450,3408722,CCCCN1CCCC1CNC(=O)c2cc(C#N)c3ccccc3c2OC,0
451,4624993,CCc1sc(nc1c2ccccc2)N3C(=O)C4C5CCC(C4C3=O)C5=C(C)C,0
452,644601,OC(=O)CCC(NS(=O)(=O)c1ccc(cc1)c2ccccc2)C(=O)O,0
453,3136845,Cc1cc(C)c2C3C=CCC3C(Nc2c1)c4cc5OCOc5cc4Br,0
454,5052,COC1C(CC2CN3CCc4c([nH]c5cc(OC)ccc45)C3CC2C1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,0
455,5717719,CC(C)C(N1C(=S)S\C(=C/c2ccccc2)\C1=O)C(=O)O,0
456,60910,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,0
457,551940,COc1cc(cc(F)c1OC)C(O)CNC(C)C,0
458,2951859,CCC(=O)C1(CC(C)(C)OC1=O)Sc2nc3ccccc3[nH]2,0
459,3689416,COc1ccc(cc1)N(C(C(=O)NCCc2ccccc2)c3cccs3)C(=O)CCl,0
460,5311454,CC(C)(C)C(O)\C=C\c1ccc2OCOc2c1,0
461,5268,O=C1NCN(c2ccccc2)C13CCN(CC4COc5ccccc5O4)CC3,0
462,104956,COc1ccc(CCCOC(Cn2ccnc2)c3ccc(OC)cc3)cc1,0
463,2978593,CCOC(=O)C1=C(CN2CCc3ccccc23)NC(=O)NC1c4cccc(c4)[N+](=O)[O-],0
464,5468,CC(C(=O)O)c1ccc(s1)C(=O)c2ccccc2,0
465,3348,CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,0
466,5742565,C\C(=C(\C#N)/C(=O)COC(=O)c1cc(C)n(c1C)c2ccc(F)cc2)\N,0
467,3250,CC(CO)NC(=O)C1CN(C)C2Cc3c[nH]c4cccc(C2=C1)c34,0
468,3640,CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C23,0
469,44510770,COc1cccc2cc(oc12)C(=O)C3C(N(C(=O)C3=O)c4nc(C)c(C)s4)c5occc5,0
470,5113032,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,0
471,3950572,CCC(C)(N(Cc1cccs1)C(=O)c2ccccn2)C(=O)NC3CCCC3,0
472,3279,CCC(CO)NCCNC(CC)CO,0
473,3308,CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12,1
474,2941514,COC(Cc1nc2ccccc2s1)C(=O)O,0
475,6610267,OC[C@H]1O[C@H](C(O)[C@H]1O)n2cnc3cc(Cl)c(Cl)cc23,0
476,382975,Oc1ccc(cc1)C2COc3cc(O)ccc3C2,0
477,5379,COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,0
478,44537694,OC1N2CCCCCC2=Nc3cccc(F)c13,0
479,25109904,N=C1N(Cc2ccccc2)C=CC3=C1C(c4ccccc4)c5c(O3)ccc6ccccc56,0
480,17756785,CN(C)C1C2CC3C(O)c4c(Cl)ccc(O)c4C(=O)C3C(=O)C2(O)C(=O)C(C(=O)N)C1=O,0
481,5369129,COC1=CC(=O)OC(C1)\C=C\c2ccccc2,1
482,9918908,CC(C)C(NS(=O)(=O)c1ccc(cc1)c2ccc(Br)cc2)C(=O)O,0
483,3476986,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c4ccccc4,0
484,3948,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0
485,6006,NC1=NC(=O)C2=C(NCC(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)N2C=O)N1,0
486,443423,CC1(C)Oc2ccc(cc2C(C1O)N3CCCC3=O)C#N,0
487,4658599,Cc1ccc(NC(=O)C2CC3CCC2C3)cc1,0
488,4381125,Cc1ccc(cc1C)N(C(C(=O)NC2CCCCC2)c3cccnc3)C(=O)CCl,0
489,663281,CCN1CCN(CC1)c2nc3ccccc3nc2C(C#N)C(=O)OC4CCCCC4,0
490,590894,COc1ccccc1CN2CC(CC2=O)C(=O)O,0
491,55445,CCCN1CCCC(C1)c2cccc(O)c2,0
492,1691,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0
493,36811,CC(CCc1ccc(O)cc1)NCCc2ccc(O)c(O)c2,0
494,2987927,CCOC(=O)C1=C(C)NC(=S)NC1c2cccc(O)c2,1
495,3682,CC(C)NC(C)C(O)COc1ccc(C)c2CCCc12,0
496,439525,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](OC4OC5COC(C)OC5C(O)C4O)c6cc7OCOc7cc26,0
497,5408,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,0
498,5593,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,0
499,5386,FC1=CN(C2CCCO2)C(=O)NC1=O,0
500,4195,COc1ccc(OC)c(c1)C(O)CNC(=O)CN,0
501,2315,NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F,1
502,409805,CCN(CC)CCCC(C)Nc1nc(C)cc(Nc2ccc3nc(C)cc(N)c3c2)n1,0
503,13927310,Cc1ccc(cc1)C2CC(=NN2c3ccc(cc3)S(=O)(=O)N)c4ccccc4,0
504,13564432,C[C@H](NC(=O)CCC1CCC(=O)N1)c2ccccc2,0
505,1979,CC(=O)OC1CN2CCC1CC2,0
506,4723,NC1=NC(=O)C(O1)c2ccccc2,0
507,17757110,CCCCN1C(Nc2ccccc2C1=O)c3ccc(OC)c(COc4ccc(NC(=O)C)cc4)c3,0
508,3838,CN(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCN(CC4)c5ccccc5)S(=O)(=O)c6cccc7cnccc67,0
509,23786279,C[C@H]1[C@@H]2[C@H]3OC(=O)C(=C)C3[C@@H](CC(=C)[C@@H]2CC1=O)OC(=O)\C(=C\CO)\COC(=O)\C(=C\CO)\C,0
510,3843095,Cc1cccc(NC(=O)C2CC3CCC2C3)c1C,0
511,25243780,Fc1cccc(F)c1S(=O)(=O)NC2CCN(C2)S(=O)(=O)c3ccc4OCCOc4c3,0
512,13927312,NS(=O)(=O)c1ccc(cc1)N2N=C(CC2c3ccc(Br)cc3)c4ccccc4,0
513,17757294,COc1ccc(cc1COc2ccc(NC(=O)C)cc2)C3Nc4ccccc4C(=O)N3Cc5ccncc5,0
514,4677798,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,0
515,44143703,NS(=O)(=O)c1ccc(cc1)N2N=C(CC2c3cccc(Br)c3)c4ccccc4,0
516,25109908,CCOC(=O)CCC(=O)Nc1ncnc2Oc3ccc4ccccc4c3C(c5ccccc5)c12,0
517,354624,Nc1nc(Cl)nc2c1ncn2C3OC(CO)C(O)C3F,0
518,4189,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)c(Cl)c1,1
